network_k_10	cluster_num	spectral_clustering	node2vec_64d	node2vec_64d_p1_q2	node2vec_64d_p1_q0.5	node2vec_64d_p2_q1	node2vec_64d_p0.5_q1	node2vec_128d	node2vec_128d_p1_q2	node2vec_128d_p1_q0.5	node2vec_128d_p2_q1	node2vec_128d_p0.5_q1	node2vec_256d	node2vec_256d_p1_q2	node2vec_256d_p1_q0.5	node2vec_256d_p2_q1	node2vec_256d_p0.5_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
network_k_25	80	-0.0454494	-0.05058739999999999	-0.045749000000000005	-0.0398872	-0.0595592	-0.031506400000000004	-0.038	-0.030998400000000002	-0.0398274	-0.045344800000000005	-0.0343202	-0.0269254	-0.028853800000000002	-0.0364448	-0.0383204	-0.0372194	-0.17266120000000001	-0.1630466	-0.13285339999999998	-0.068475	-0.062289800000000006	-0.136842	-0.0842126	-0.067639	-0.067333	-0.1897656	-0.21120619999999998	-0.2129512
network_k_25	90	-0.0493976	-0.0605208	-0.0544744	-0.06146480000000001	-0.055202400000000006	-0.0460242	-0.05478580000000001	-0.05224140000000001	-0.0491054	-0.0473008	-0.044285399999999996	-0.0397296	-0.031957599999999996	-0.045967799999999996	-0.043838	-0.035378200000000005	-0.1525358	-0.17699	-0.1714712	-0.06624100000000001	-0.08052300000000001	-0.14916899999999997	-0.09112400000000001	-0.07518119999999999	-0.0759036	-0.1812898	-0.1883474	-0.2007362
network_k_25	100	-0.055691000000000004	-0.0585882	-0.06063799999999999	-0.0607318	-0.0691818	-0.0653998	-0.046538	-0.048424999999999996	-0.06351100000000001	-0.06179939999999999	-0.055237400000000006	-0.050478	-0.0500178	-0.054117799999999994	-0.0477536	-0.059508000000000005	-0.225671	-0.1937582	-0.1827142	-0.0771028	-0.0825218	-0.1458118	-0.08962640000000001	-0.0834946	-0.0762848	-0.17810640000000003	-0.1936774	-0.196935

network_k_50	cluster_num	spectral_clustering	node2vec_64d	node2vec_64d_p1_q2	node2vec_64d_p1_q0.5	node2vec_64d_p2_q1	node2vec_64d_p0.5_q1	node2vec_128d	node2vec_128d_p1_q2	node2vec_128d_p1_q0.5	node2vec_128d_p2_q1	node2vec_128d_p0.5_q1	node2vec_256d	node2vec_256d_p1_q2	node2vec_256d_p1_q0.5	node2vec_256d_p2_q1	node2vec_256d_p0.5_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
network_k_50	10	0.06779579999999999	0.0630448	0.055378600000000014	0.05993040000000001	0.061686599999999994	0.058078399999999995	0.0594056	0.0588754	0.062253600000000006	0.058224	0.058044399999999996	0.0566636	0.063515	0.053801999999999996	0.058612399999999995	0.06004879999999999	-0.0275078	-0.0327866	-0.0289022	0.086592	0.09513560000000001	0.0982146	-0.0141842	0.05742119999999999	0.05836100000000001	-0.041791800000000004	-0.0480298	-0.0152056
network_k_50	20	0.08947659999999999	0.0887858	0.089412	0.08943459999999999	0.0892312	0.08925240000000001	0.0895302	0.0896544	0.0890896	0.08912879999999998	0.0883842	0.08753219999999999	0.0884976	0.08881460000000001	0.088757	0.089731	-0.0710252	-0.060411599999999996	-0.0602426	0.0707618	0.0532478	0.0590516	-0.0341468	0.0174888	0.047664200000000004	-0.189889	-0.1939854	-0.1638656
network_k_50	30	0.042504400000000005	0.03265440000000001	0.0373764	0.0323164	0.0337984	0.03644959999999999	0.0371918	0.0377668	0.0328008	0.035907	0.0334278	0.030031600000000002	0.0398048	0.033828000000000004	0.0372342	0.0390224	-0.08112040000000001	-0.07812440000000001	-0.0814926	0.003755	0.00509	0.0101298	-0.04607499999999999	-0.013359000000000001	0.0022195999999999995	-0.21900519999999996	-0.218536	-0.2533664
network_k_50	40	0.015753800000000002	0.0080064	0.010258199999999999	0.0020188	0.0076586	0.0065228	0.008015	0.013937399999999999	0.009543399999999999	0.008901	0.010478200000000002	0.0082062	0.0122612	0.0043632	0.0102302	0.010614599999999998	-0.092876	-0.1025922	-0.10149040000000001	-0.016080999999999998	-0.017339399999999998	-0.007832599999999999	-0.049468	-0.0336884	-0.016348599999999998	-0.2070048	-0.2257994	-0.2371782
network_k_50	50	0.005203000000000001	-0.0083178	-0.002792	-0.0100196	-0.009389400000000001	-0.0051876	-0.00435	-0.0023348	-0.008916199999999999	-0.0071658	-0.0022046	-0.0052422	-0.002391	-0.012666	-0.0062656000000000005	-0.0070564	-0.11759420000000001	-0.1153632	-0.1220682	-0.0256504	-0.0297278	-0.03134	-0.05674320000000001	-0.0433458	-0.031470399999999996	-0.20681979999999997	-0.2429754	-0.21786920000000004
network_k_50	60	-0.0055458	-0.0173512	-0.018515999999999998	-0.018271799999999998	-0.01629	-0.0182664	-0.0144706	-0.0129948	-0.019974	-0.0189434	-0.0158254	-0.0190024	-0.0115286	-0.019937	-0.0148366	-0.0161302	-0.15787299999999999	-0.13179559999999998	-0.1292426	-0.0365028	-0.0358182	-0.0338434	-0.06324160000000001	-0.050417199999999995	-0.0373044	-0.21662759999999998	-0.224555	-0.22880060000000002
network_k_50	70	-0.0108104	-0.024668000000000002	-0.0245708	-0.026907999999999998	-0.0258712	-0.022577200000000002	-0.0197602	-0.019617000000000002	-0.023980800000000004	-0.0253992	-0.0200488	-0.020583799999999996	-0.019	-0.0257978	-0.0226326	-0.022771	-0.1668728	-0.17592760000000002	-0.1611192	-0.042603600000000005	-0.047180799999999995	-0.047114600000000006	-0.0702234	-0.0584912	-0.048743800000000004	-0.19775700000000002	-0.21939580000000003	-0.2269002
network_k_50	80	-0.017744999999999997	-0.030934800000000002	-0.027999200000000002	-0.032136	-0.031297	-0.0297764	-0.029570799999999998	-0.0277958	-0.0293854	-0.0303678	-0.028316599999999997	-0.027413	-0.0247516	-0.0315156	-0.029521000000000002	-0.025458599999999998	-0.19707860000000002	-0.1890354	-0.2345262	-0.046867400000000004	-0.04753	-0.0517924	-0.07563280000000001	-0.0631506	-0.0549216	-0.206067	-0.22306980000000004	-0.22855240000000002
network_k_50	90	-0.026063000000000003	-0.0362142	-0.030826799999999998	-0.034004599999999996	-0.035865	-0.0332522	-0.033569	-0.033731	-0.0378648	-0.032897600000000006	-0.03183660000000001	-0.0370242	-0.027703599999999995	-0.03549100000000001	-0.0337748	-0.032541799999999996	-0.280658	-0.1824286	-0.22759300000000002	-0.052703	-0.053022799999999995	-0.05782940000000001	-0.0777596	-0.0678172	-0.06063700000000001	-0.20571200000000003	-0.2345816	-0.2118506
network_k_50	100	-0.033513	-0.0391532	-0.0359862	-0.0423402	-0.041312999999999996	-0.0392136	-0.0354612	-0.036546800000000004	-0.03827200000000001	-0.040871000000000005	-0.039672200000000005	-0.038235599999999995	-0.0319464	-0.0385728	-0.038387199999999996	-0.0361154	-0.22713260000000002	-0.2800942	-0.2590804	-0.0580982	-0.058852	-0.0610276	-0.0832782	-0.06972	-0.0638896	-0.2040078	-0.2120288	-0.2244474

network_k_100	cluster_num	spectral_clustering	node2vec_64d	node2vec_64d_p1_q2	node2vec_64d_p1_q0.5	node2vec_64d_p2_q1	node2vec_64d_p0.5_q1	node2vec_128d	node2vec_128d_p1_q2	node2vec_128d_p1_q0.5	node2vec_128d_p2_q1	node2vec_128d_p0.5_q1	node2vec_256d	node2vec_256d_p1_q2	node2vec_256d_p1_q0.5	node2vec_256d_p2_q1	node2vec_256d_p0.5_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
network_k_100	10	0.0877976	0.08789359999999999	0.086609	0.08884800000000001	0.08844679999999999	0.08877779999999999	0.087542	0.087474	0.08730679999999999	0.0871184	0.088811	0.0881392	0.0886226	0.087821	0.08858279999999999	0.08834020000000001	-0.0207682	-0.0231956	-0.0199482	0.08849939999999999	0.08871319999999999	0.08652099999999999	-0.016734	0.0210594	0.057687	-0.13946540000000002	-0.0905984	-0.1301736
network_k_100	20	0.013642399999999999	0.005634600000000001	0.009391	0.0085498	0.0075962	0.0053834	0.010218399999999999	0.0093366	0.0073922	0.0037016	0.0104854	0.007684800000000001	0.010176000000000001	0.00504	0.0089178	0.006712600000000001	-0.06887299999999999	-0.0525076	-0.0574816	0.0028506	0.0032196000000000004	0.0036772	-0.024822	-0.006149	-0.0021492	-0.1858046	-0.22561119999999998	-0.2222888
network_k_100	30	0.0032465999999999997	-0.0068702	-0.0054046	-0.007604999999999999	-0.0068372	-0.0059876	-0.0058606000000000005	-0.0059386000000000005	-0.0062564	-0.006814400000000001	-0.0050907999999999995	-0.004645	-0.0038154	-0.007041799999999999	-0.0055728	-0.0045628000000000005	-0.1002708	-0.10298320000000001	-0.0966986	-0.014397000000000002	-0.012467	-0.013896799999999997	-0.0362774	-0.027907599999999998	-0.025819	-0.22557580000000002	-0.21437779999999998	-0.24355220000000002
network_k_100	40	-0.0027134	-0.0113402	-0.0117964	-0.011834	-0.011227999999999998	-0.0113954	-0.0101882	-0.009148600000000002	-0.0121846	-0.010688800000000002	-0.0108718	-0.0104624	-0.010426399999999999	-0.0096578	-0.0105362	-0.0110228	-0.1228506	-0.1168254	-0.11815579999999999	-0.0229984	-0.0234404	-0.022573199999999998	-0.0425652	-0.038968	-0.038195	-0.2137556	-0.2079264	-0.2529362
network_k_100	50	-0.008021	-0.0144024	-0.014862999999999998	-0.0155092	-0.015940600000000003	-0.0152016	-0.014520799999999997	-0.013932	-0.015883	-0.014698999999999999	-0.0141408	-0.0156136	-0.0142318	-0.014296600000000001	-0.0147124	-0.013594600000000002	-0.12857880000000002	-0.12704100000000002	-0.12919560000000002	-0.029081000000000003	-0.029354800000000004	-0.029883000000000003	-0.0507584	-0.044584	-0.0441362	-0.2054392	-0.21070659999999997	-0.24467220000000003
network_k_100	60	-0.0120736	-0.017406800000000004	-0.018000600000000002	-0.018068800000000003	-0.018739799999999997	-0.017898000000000004	-0.0199904	-0.017034	-0.018817399999999998	-0.0184924	-0.0185412	-0.017890399999999997	-0.0170484	-0.0197598	-0.0179558	-0.016752999999999997	-0.1864824	-0.16341540000000002	-0.18084499999999998	-0.034183	-0.0325988	-0.033705	-0.056741200000000006	-0.0487118	-0.0467328	-0.2066888	-0.20158940000000003	-0.233337
network_k_100	70	-0.018489600000000002	-0.020834000000000002	-0.0217138	-0.022333	-0.0206564	-0.021006399999999998	-0.0209812	-0.0205154	-0.0213464	-0.020645999999999998	-0.020305399999999998	-0.022554200000000003	-0.019787799999999998	-0.0202754	-0.0210258	-0.0193688	-0.1826672	-0.2279074	-0.22006360000000003	-0.0370664	-0.035687	-0.03737359999999999	-0.059289999999999995	-0.052293400000000004	-0.04964639999999999	-0.2120184	-0.212689	-0.2427476
network_k_100	80	-0.0274216	-0.023237400000000002	-0.023890799999999997	-0.023837199999999996	-0.0223684	-0.0236356	-0.0233474	-0.021837000000000002	-0.0265938	-0.0236568	-0.022409000000000002	-0.023112	-0.022794000000000002	-0.024215599999999997	-0.0228668	-0.023001200000000003	-0.22111200000000003	-0.2479844	-0.2173114	-0.0396884	-0.040759000000000004	-0.0415842	-0.0613024	-0.0544142	-0.0524806	-0.21383380000000002	-0.21115180000000003	-0.2395416
network_k_100	90	-0.036016000000000006	-0.0269226	-0.0251938	-0.027815799999999995	-0.027067599999999997	-0.0254458	-0.028272200000000004	-0.0242394	-0.0274312	-0.025701800000000004	-0.0267852	-0.027717000000000002	-0.024577599999999998	-0.0285368	-0.025606399999999994	-0.024725000000000004	-0.19938479999999997	-0.2472152	-0.248591	-0.042837400000000005	-0.043882	-0.042020600000000005	-0.06337659999999999	-0.0542832	-0.053814799999999996	-0.20614059999999998	-0.2160822	-0.2400252
network_k_100	100	-0.044204999999999994	-0.0294408	-0.027447199999999998	-0.0309782	-0.0288912	-0.029503800000000004	-0.0297918	-0.0275886	-0.030226799999999998	-0.029085800000000002	-0.029037600000000004	-0.027571399999999996	-0.026061999999999995	-0.028936800000000002	-0.030537600000000005	-0.028155399999999997	-0.2652608	-0.2713032	-0.24873440000000002	-0.046089599999999994	-0.0475548	-0.0467572	-0.0691552	-0.05696880000000001	-0.055777600000000004	-0.21660019999999996	-0.207781	-0.2350836

