network_k_10	cluster_num	spectral_clustering	node2vec_64d	node2vec_64d_p1_q2	node2vec_64d_p1_q0.5	node2vec_64d_p2_q1	node2vec_64d_p0.5_q1	node2vec_128d	node2vec_128d_p1_q2	node2vec_128d_p1_q0.5	node2vec_128d_p2_q1	node2vec_128d_p0.5_q1	node2vec_256d	node2vec_256d_p1_q2	node2vec_256d_p1_q0.5	node2vec_256d_p2_q1	node2vec_256d_p0.5_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d

network_k_25	cluster_num	spectral_clustering	node2vec_64d	node2vec_64d_p1_q2	node2vec_64d_p1_q0.5	node2vec_64d_p2_q1	node2vec_64d_p0.5_q1	node2vec_128d	node2vec_128d_p1_q2	node2vec_128d_p1_q0.5	node2vec_128d_p2_q1	node2vec_128d_p0.5_q1	node2vec_256d	node2vec_256d_p1_q2	node2vec_256d_p1_q0.5	node2vec_256d_p2_q1	node2vec_256d_p0.5_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
network_k_25	10	0.47679020000000005	0.6715315999999999	0.6776852000000001	0.7008312	0.6774614000000001	0.6920508	0.6832382	0.6620348	0.6900396	0.6877280000000001	0.6473666	0.6879772	0.6672348	0.7089923999999999	0.6778614000000001	0.6602614	0.2641142	0.2617526	0.2617654	0.46243480000000003	0.3940304	0.44135	0.7114621999999999	0.6645014	0.6359072000000001	0.43121980000000004	0.43458299999999994	0.4400938
network_k_25	20	0.7586606	0.8614022	0.8634052000000001	0.8786911999999999	0.8637276	0.8627898	0.8691282000000001	0.8609629999999999	0.8718248	0.8771230000000001	0.8612736	0.8707544	0.8614526	0.8703315999999999	0.8604436	0.8607202	0.317328	0.31818840000000004	0.3147276	0.773758	0.7359736	0.7302451999999999	0.9038037999999998	0.8860053999999999	0.8681280000000001	0.530734	0.5379267999999999	0.5512690000000001
network_k_25	30	0.971789	0.9606885999999999	0.9465522	0.9633032	0.9601217999999999	0.9545518	0.9557188	0.952685	0.9638284	0.9547524	0.9572307999999999	0.9621464000000002	0.9521418	0.956897	0.962599	0.9587928	0.3287544	0.327251	0.32726299999999997	0.9710190000000001	0.9337552	0.9403217999999999	0.9782766	0.9785636	0.9757810000000001	0.5588046	0.570184	0.5771282
network_k_25	40	0.973467	0.9636441999999998	0.9606796	0.9705516	0.9641014	0.9663246000000001	0.9655836000000001	0.9570888	0.964466	0.962635	0.9616357999999998	0.9628920000000001	0.9565924000000001	0.9676208	0.9683926000000002	0.9669918000000001	0.32911860000000004	0.32796420000000004	0.3261286	0.9719049999999999	0.9755772	0.9730399999999999	0.9724174	0.9733880000000001	0.9729726	0.5681048	0.5788982	0.5809005999999999
network_k_25	50	0.9312188000000001	0.9428672	0.9405585999999999	0.9437258	0.9436854	0.9398042	0.9405660000000001	0.9406650000000001	0.943445	0.9451388	0.9397976	0.9409226	0.9421128	0.9410071999999999	0.9416416	0.9431718	0.3281	0.32611019999999996	0.3228994	0.9351130000000001	0.9349056000000001	0.9363196	0.934247	0.934704	0.9332233999999999	0.5755464	0.5857538	0.5875996
network_k_25	60	0.8959012	0.9147459999999998	0.908854	0.916529	0.9096746000000001	0.9108446000000001	0.9128474000000001	0.9099320000000001	0.9175587999999999	0.9109308	0.9100374	0.9166285999999999	0.9129695999999999	0.9116896000000001	0.9174104	0.9147662000000001	0.32586	0.32124220000000003	0.323055	0.9055555999999999	0.9063060000000001	0.9040134	0.9027581999999998	0.9057394000000001	0.9026318	0.5814692	0.5844936000000001	0.5887969999999999
network_k_25	70	0.8635328	0.8862774	0.8846565999999999	0.8891292	0.8868288	0.8855336000000001	0.8882439999999999	0.8864804	0.8907361999999999	0.890004	0.8878592	0.8902621999999999	0.8881996000000001	0.8904311999999999	0.891667	0.8857736	0.31982520000000003	0.3179264	0.3242886	0.8784462	0.8790381999999999	0.8789667999999999	0.8760188	0.8775767999999999	0.8772082000000001	0.5828985999999999	0.5847536	0.5954238000000001
network_k_25	80	0.8353576	0.8665904	0.8625250000000001	0.8623293999999999	0.8649372	0.8613906	0.8686296	0.8670554000000001	0.8704978000000001	0.8717088000000001	0.8631312	0.8695511999999999	0.8655052	0.8733872	0.8692812	0.8677974	0.31723419999999997	0.31710099999999997	0.31653040000000005	0.8583755999999999	0.8579038000000001	0.8573396000000001	0.8546006	0.8534822	0.8559534000000001	0.572503	0.5838752	0.5942404
network_k_25	90	0.8094944	0.844114	0.8425326	0.8491214000000001	0.8448383999999999	0.8425438	0.8483238	0.8462296	0.8514056	0.8505893999999999	0.8479246	0.8473822	0.8440898000000001	0.8500778	0.8529024	0.8489274	0.3126974	0.3120272	0.313832	0.8360848000000001	0.8366844	0.8363654	0.833512	0.8338264000000001	0.8333539999999999	0.5701064	0.5805057999999998	0.5913422
network_k_25	100	0.7801904000000001	0.8226597999999999	0.8212693999999999	0.8265003999999999	0.8309892	0.8221674	0.8309884000000001	0.8304184000000001	0.8331350000000001	0.8332408000000001	0.8250247999999999	0.8324071999999999	0.8275048	0.8351868	0.8285802	0.8262872	0.3104202	0.3065162	0.3080822	0.8182389999999999	0.8176007999999999	0.8189499999999998	0.8150320000000001	0.8144747999999999	0.8159258000000001	0.5649264	0.5756798	0.5916156000000001

network_k_50	cluster_num	spectral_clustering	node2vec_64d	node2vec_64d_p1_q2	node2vec_64d_p1_q0.5	node2vec_64d_p2_q1	node2vec_64d_p0.5_q1	node2vec_128d	node2vec_128d_p1_q2	node2vec_128d_p1_q0.5	node2vec_128d_p2_q1	node2vec_128d_p0.5_q1	node2vec_256d	node2vec_256d_p1_q2	node2vec_256d_p1_q0.5	node2vec_256d_p2_q1	node2vec_256d_p0.5_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
network_k_50	10	0.7997061999999999	0.8188888000000001	0.8219684	0.8291072000000002	0.8272866000000001	0.8118656	0.8287638000000002	0.8216958	0.835801	0.8307108	0.8236448	0.8197728000000002	0.8249296000000002	0.8231330000000001	0.8287903999999999	0.8323317999999998	0.2877618	0.285038	0.2788858	0.7092702	0.711471	0.708413	0.830891	0.7741781999999999	0.7837178	0.5633964	0.5739746	0.5756442
network_k_50	20	0.9826596000000001	0.9657896000000001	0.9736018	0.9689674	0.9724997999999999	0.9686518000000002	0.9770846000000001	0.9740701999999999	0.9699714	0.9763064	0.9661736	0.9777701999999999	0.9650782	0.9748910000000001	0.9667302000000001	0.9672256000000001	0.28850560000000003	0.2887016	0.28911560000000003	0.9831958000000001	0.9829112	0.9830677999999999	0.9818756000000001	0.982207	0.981889	0.629516	0.6436642000000001	0.6436012
network_k_50	30	0.9179812	0.9041848	0.9134002000000001	0.9101822	0.9086526000000001	0.9119319999999999	0.9174599999999999	0.9166236000000001	0.9178474000000001	0.9139264	0.9140282000000001	0.913363	0.910556	0.91568	0.909529	0.9161047999999999	0.28102740000000004	0.2861956	0.2834372	0.9160134	0.9143928000000001	0.9139455999999999	0.9142464	0.9143522000000001	0.9146772000000001	0.6418934000000001	0.6444152	0.6519146
network_k_50	40	0.8724654	0.8587679999999999	0.8658336	0.8590232	0.8665654000000002	0.8609937999999999	0.8706621999999999	0.870808	0.8699910000000001	0.8686675999999999	0.8656664	0.8695334000000001	0.8685062	0.8734202	0.8649448	0.8676142	0.28093779999999996	0.27735719999999997	0.2802318	0.8675598000000001	0.8690328	0.8674565999999999	0.8685718	0.8681424	0.8683835999999999	0.6355162	0.6455105999999999	0.6527494
network_k_50	50	0.8374059999999999	0.8191460000000002	0.8308199999999999	0.8256142000000001	0.8257334000000001	0.8277214	0.8352264	0.8328918	0.8359762	0.832452	0.8285194	0.8340504	0.8275624	0.835163	0.8279186	0.8321539999999998	0.2765588	0.2788246	0.27601020000000004	0.8340128	0.8322704	0.8323468	0.8312598	0.8314508	0.8310626000000001	0.6248534	0.6359026	0.6480642
network_k_50	60	0.8066212	0.7879136000000001	0.7992944	0.7960366000000001	0.7973888	0.7957411999999999	0.8054952	0.8034336	0.8019040000000001	0.8035534	0.7973646000000001	0.8047852000000001	0.8017926	0.8056604	0.79481	0.799095	0.2744776	0.274582	0.27314160000000004	0.8039622	0.8042283999999998	0.8027633999999999	0.8014927999999999	0.8024674	0.8020944	0.6102372	0.6276472000000001	0.6424253999999999
network_k_50	70	0.7718984	0.7578495999999999	0.7736259999999999	0.7701708	0.7750262	0.7704498	0.7781807999999999	0.7777000000000001	0.7740226	0.7738484000000001	0.771123	0.7783726	0.7742344	0.7767482	0.7696398	0.7730644	0.2722964	0.2731388	0.27463019999999994	0.7801482	0.7809078	0.7787202	0.7763180000000001	0.7772205999999999	0.7774864000000001	0.6036524	0.616725	0.6319623999999999
network_k_50	80	0.7409952	0.7367604	0.7488661999999999	0.7445992	0.7467766000000001	0.7460457999999999	0.7549958	0.7516902	0.7536178	0.7518732	0.744969	0.7532854	0.7488507999999999	0.7551753999999999	0.7471610000000001	0.7505101999999999	0.271308	0.26997040000000005	0.2702106	0.7593484000000001	0.7574743999999999	0.7576554000000001	0.7561816	0.7569716000000001	0.7568843999999999	0.5895626	0.609801	0.626389
network_k_50	90	0.71204	0.7186318	0.7307993999999999	0.7227038	0.7281062	0.7242330000000001	0.734223	0.7322175999999999	0.7332369999999999	0.733983	0.727252	0.7319632	0.7291167999999999	0.7361530000000001	0.72699	0.7288156	0.2659796	0.268615	0.26853699999999997	0.7386421999999999	0.7419946	0.7357202	0.7355022000000001	0.7350807999999999	0.7350974000000001	0.5828827999999999	0.602953	0.6129271999999999
network_k_50	100	0.6724992	0.6974410000000001	0.7097580000000001	0.7054236000000002	0.7065736	0.7099348000000001	0.7144119999999999	0.7148868	0.7128316000000001	0.7112554	0.7076610000000001	0.7102843999999999	0.7106988000000001	0.7178874	0.7084029999999999	0.7103748	0.26806779999999997	0.2652328	0.2655574	0.7209635999999999	0.7198468	0.7173498	0.7179016	0.7192765999999999	0.7194412	0.5811118	0.5903346	0.6033890000000001

network_k_100	cluster_num	spectral_clustering	node2vec_64d	node2vec_64d_p1_q2	node2vec_64d_p1_q0.5	node2vec_64d_p2_q1	node2vec_64d_p0.5_q1	node2vec_128d	node2vec_128d_p1_q2	node2vec_128d_p1_q0.5	node2vec_128d_p2_q1	node2vec_128d_p0.5_q1	node2vec_256d	node2vec_256d_p1_q2	node2vec_256d_p1_q0.5	node2vec_256d_p2_q1	node2vec_256d_p0.5_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
network_k_100	10	0.9817798	0.9775883999999999	0.9831538	0.967439	0.9536577999999999	0.9634824	0.9761152	0.9820851999999999	0.9649854	0.9637287999999999	0.9576727999999999	0.9819302000000001	0.9748916000000001	0.9702812	0.9729676000000002	0.9732877999999999	0.34430559999999993	0.3421388	0.34080600000000005	0.9858404000000001	0.9857072	0.9859145999999999	0.9860304	0.985768	0.9858629999999999	0.7257424	0.7380008	0.7491198000000001
network_k_100	20	0.8702494	0.8504924	0.852125	0.8385771999999999	0.8273984000000001	0.8365975999999999	0.8494734000000002	0.8548384	0.8361538000000002	0.8420354	0.8315878	0.8533576	0.8486174	0.8382524	0.8447026000000001	0.8515893999999999	0.3364466	0.3378762	0.3321284	0.8497514	0.8504122000000001	0.8493118000000001	0.8484748	0.8502402	0.8489511999999999	0.7125154	0.6952592	0.7137634
network_k_100	30	0.793861	0.781939	0.7867896	0.7732640000000001	0.7617824	0.7710242	0.7784892	0.7874454	0.7684478	0.7708012	0.7654006000000001	0.7867928	0.781634	0.7713751999999999	0.7781708	0.7813038000000001	0.3293926	0.3308646	0.33162300000000006	0.7841206	0.7839434	0.7839021999999999	0.7836371999999999	0.784104	0.7836798	0.6715563999999999	0.662659	0.6854323999999999
network_k_100	40	0.746764	0.7353765999999999	0.7404258	0.7280368	0.718979	0.7270234	0.7339968	0.741019	0.7251198	0.7280754	0.7207863999999999	0.7389178	0.7362118	0.7263488	0.7318214000000001	0.7345592	0.3276612	0.32749860000000003	0.3269542	0.741598	0.7414970000000001	0.7414706	0.741248	0.7411548	0.7416678000000001	0.6397619999999999	0.6312182	0.6522758
network_k_100	50	0.7084156	0.7036505999999999	0.7072804	0.6947148000000001	0.6848748	0.6930470000000001	0.7026498	0.7080576	0.690072	0.6984114000000001	0.6869335999999999	0.7071096	0.700671	0.6943222	0.699248	0.7018608000000001	0.3231132	0.3213514	0.32063939999999996	0.7088208	0.7083622	0.7105554	0.7082656	0.7087614	0.7083664	0.615459	0.6137382	0.6226912
network_k_100	60	0.6737238	0.6763425999999999	0.6789536	0.6683733999999999	0.6573418	0.666354	0.673505	0.6791424000000001	0.6661438000000001	0.6685353999999999	0.6598566	0.6802531999999999	0.6750014	0.6680638	0.6728529999999999	0.6736964000000001	0.31986760000000003	0.3198012	0.3183662	0.6831946	0.6816142000000001	0.6846476000000001	0.6814178	0.6829534	0.6841154000000002	0.5989571999999999	0.6067176	0.6058498
network_k_100	70	0.6355120000000001	0.6518713999999999	0.6554363999999999	0.6453876000000001	0.6342920000000001	0.6453756	0.6519524000000001	0.6593172	0.6425398	0.6469643999999999	0.6368608	0.6573514	0.6513946	0.6455107999999999	0.6506624000000001	0.6512912	0.3145168	0.3172362	0.31585359999999996	0.6603928000000001	0.6614228	0.6613128	0.66006	0.6609849999999999	0.6604122000000001	0.5830264000000001	0.5798392	0.5969258
network_k_100	80	0.5962408	0.6327798	0.6341064	0.622421	0.6150944	0.623939	0.630994	0.6348608	0.6226062000000001	0.6255078	0.6185280000000001	0.6383042	0.6330302	0.626769	0.6317148	0.6297554	0.314326	0.3134868	0.31020260000000005	0.6401076	0.6402851999999999	0.6407288	0.6392024	0.6399502	0.6408046	0.566804	0.5664428	0.5808484
network_k_100	90	0.5436449999999999	0.6125514000000001	0.6167123999999999	0.6064636	0.5972805999999999	0.605386	0.6133881999999999	0.6179504	0.6058952	0.6082620000000001	0.598616	0.6190631999999999	0.6142154	0.6079556	0.611021	0.6134805999999999	0.3108954	0.30812280000000003	0.3118230000000001	0.6235424	0.6234006	0.6232982	0.6230022	0.623428	0.6238849999999999	0.5568078	0.554904	0.5627850000000001
network_k_100	100	0.4692476	0.5973662000000001	0.5997117999999999	0.5902312000000001	0.5814157999999999	0.5883925999999999	0.5962797999999999	0.6004514000000001	0.5889476	0.5922798	0.580876	0.6005917999999999	0.5985909999999999	0.5916422000000001	0.593431	0.5951072000000001	0.3095164	0.30761019999999994	0.30808660000000004	0.6066224	0.6062730000000001	0.6062350000000001	0.6046530000000001	0.6073714	0.60623	0.5443008	0.549329	0.5577984

