network_k_10	cluster_num	spectral_clustering	node2vec_64d	node2vec_64d_p1_q2	node2vec_64d_p1_q0.5	node2vec_64d_p2_q1	node2vec_64d_p0.5_q1	node2vec_128d	node2vec_128d_p1_q2	node2vec_128d_p1_q0.5	node2vec_128d_p2_q1	node2vec_128d_p0.5_q1	node2vec_256d	node2vec_256d_p1_q2	node2vec_256d_p1_q0.5	node2vec_256d_p2_q1	node2vec_256d_p0.5_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d

network_k_25	cluster_num	spectral_clustering	node2vec_64d	node2vec_64d_p1_q2	node2vec_64d_p1_q0.5	node2vec_64d_p2_q1	node2vec_64d_p0.5_q1	node2vec_128d	node2vec_128d_p1_q2	node2vec_128d_p1_q0.5	node2vec_128d_p2_q1	node2vec_128d_p0.5_q1	node2vec_256d	node2vec_256d_p1_q2	node2vec_256d_p1_q0.5	node2vec_256d_p2_q1	node2vec_256d_p0.5_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
network_k_25	10	0.6120264	0.659203	0.6647815999999999	0.6897599999999999	0.6528191999999999	0.6669874	0.6671074	0.6625840000000001	0.6673053999999999	0.6540703999999999	0.6095740000000001	0.6655076	0.6669786	0.7096792	0.6673450000000001	0.6388392	0.5248218	0.5174504000000001	0.5230816	0.40925899999999993	0.2785772	0.360132	0.7751024	0.7270804	0.6982099999999999	0.8090738	0.8149276000000001	0.8197721999999998
network_k_25	20	0.767958	0.8153674000000001	0.8199598000000001	0.829402	0.8167932	0.8063136	0.8150790000000001	0.8064602000000001	0.8197779999999998	0.8242195999999999	0.813645	0.815344	0.8130390000000001	0.825372	0.8133544	0.8104498	0.5259616	0.5213488	0.5185601999999999	0.7005064	0.6388732000000001	0.5976039999999999	0.844953	0.8385453999999999	0.8286734000000001	0.8452240000000002	0.8523662	0.8538266
network_k_25	30	0.8493554	0.8298814	0.8090756000000001	0.8327524000000001	0.8152113999999999	0.8140794	0.823668	0.8119630000000001	0.8269756000000001	0.8165057999999998	0.8289844000000001	0.8248058	0.8121286	0.8189914	0.8284454	0.8304802	0.48448460000000004	0.47850279999999995	0.4941396	0.8520652	0.799971	0.8182326	0.8530314000000001	0.8532622	0.8528476000000002	0.8474896	0.8531866000000001	0.8553232
network_k_25	40	0.7520318	0.7279762000000001	0.7328878	0.7623420000000001	0.7211322	0.7455642	0.7372348000000001	0.7309272	0.7148352000000001	0.7382806	0.733142	0.7204792	0.7279394	0.7405729999999999	0.7402194	0.7491094	0.4394838	0.44933499999999993	0.44174559999999996	0.7298892	0.7521370000000001	0.730129	0.7320684	0.7390793999999999	0.7385619999999999	0.8351966000000001	0.8374346000000001	0.8467144
network_k_25	50	0.6088054	0.6288235999999999	0.6202478	0.6236598000000001	0.6150508	0.6127696	0.615542	0.6285518	0.6155098000000001	0.63059	0.6066368000000001	0.6053174	0.6317966	0.6138336	0.6127762000000001	0.6220752	0.41078939999999997	0.4125244	0.40463560000000004	0.6059414	0.5977020000000001	0.6018730000000001	0.5965474000000001	0.6042064	0.5866114	0.8099000000000001	0.8250386000000001	0.8343524
network_k_25	60	0.5094422	0.5294177999999999	0.5098320000000001	0.5315128	0.498331	0.5130779999999999	0.513317	0.5135424	0.526465	0.5045282	0.5163063999999999	0.5376488	0.5298386	0.5074782000000001	0.5337500000000001	0.5307316	0.38634660000000004	0.3742454	0.38076560000000004	0.5117922	0.5196202000000001	0.49743180000000004	0.4946925999999999	0.5136725999999999	0.5007652	0.7831144	0.7943849999999999	0.8083138
network_k_25	70	0.4493666	0.45199860000000003	0.4547709999999999	0.4585318	0.45123040000000003	0.4524642	0.44906880000000005	0.456855	0.450975	0.4542796	0.458666	0.46607919999999997	0.46952800000000006	0.45890339999999996	0.4658798	0.45079779999999997	0.3489536	0.347202	0.35960359999999997	0.44448420000000005	0.433216	0.43795520000000004	0.4354547999999999	0.4345228	0.4350881999999999	0.7844084	0.7889682	0.7923769999999999
network_k_25	80	0.4024126	0.41442959999999995	0.4023136	0.387002	0.4020198	0.40200759999999996	0.4082476	0.4185818	0.41357099999999997	0.421511	0.40329060000000005	0.4198478	0.4144940000000001	0.43125840000000004	0.41173279999999995	0.41532540000000007	0.3370418	0.33179820000000004	0.3291374	0.4024472	0.3932486	0.3998534	0.3846966	0.37843400000000005	0.3911828	0.7045126	0.7414702	0.7550250000000001
network_k_25	90	0.371701	0.36339240000000006	0.3655962	0.3734546	0.361382	0.3600184	0.37318100000000004	0.37379480000000004	0.3764808	0.381015	0.37576200000000004	0.37190939999999995	0.3711786	0.37809679999999996	0.3820188	0.38062720000000005	0.311923	0.3156352	0.3034156	0.34758199999999995	0.3608882	0.3612312	0.34971499999999994	0.3554676	0.3435508	0.6873824	0.719549	0.7305306
network_k_25	100	0.3351296	0.33098839999999996	0.3283212	0.3301158	0.3485744	0.3226652	0.33773200000000003	0.35230719999999993	0.351024	0.3505657999999999	0.33344239999999997	0.353646	0.3446992	0.3521842	0.33364059999999995	0.3382902	0.2907396	0.28511119999999995	0.28594620000000004	0.3283346	0.3241718	0.3231452	0.3166394	0.315311	0.3182562	0.6541566	0.6784068000000001	0.7406022

network_k_50	cluster_num	spectral_clustering	node2vec_64d	node2vec_64d_p1_q2	node2vec_64d_p1_q0.5	node2vec_64d_p2_q1	node2vec_64d_p0.5_q1	node2vec_128d	node2vec_128d_p1_q2	node2vec_128d_p1_q0.5	node2vec_128d_p2_q1	node2vec_128d_p0.5_q1	node2vec_256d	node2vec_256d_p1_q2	node2vec_256d_p1_q0.5	node2vec_256d_p2_q1	node2vec_256d_p0.5_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
network_k_50	10	0.7507693999999999	0.7243214	0.7067650000000001	0.7521058	0.7323386000000001	0.7001542000000001	0.7415692	0.7103842	0.7703118000000001	0.7458944	0.7292734	0.7263651999999999	0.7220702000000001	0.7546438	0.7457429999999999	0.7451380000000001	0.423116	0.4167412	0.4093892	0.5106488	0.523318	0.5083808000000001	0.7631086	0.6717598	0.6870535999999999	0.7779674	0.7983855999999999	0.8019270000000001
network_k_50	20	0.7773686000000001	0.756176	0.7553822	0.7573074	0.7629522	0.7606452000000001	0.7566809999999999	0.7542554000000001	0.7551862	0.7598649999999999	0.747322	0.7684965999999999	0.740734	0.7610167999999999	0.7544544	0.7496678	0.37369499999999994	0.369765	0.3671468	0.7668696	0.7656457999999999	0.766722	0.7625308	0.7625876	0.7632888	0.7838084	0.8035056	0.8043764
network_k_50	30	0.5736834	0.5344272	0.5464568000000001	0.5412524000000001	0.5274026	0.5478478	0.5497796	0.5503364	0.5527532	0.5460144	0.5603560000000001	0.5328410000000001	0.5369256	0.543076	0.5525163999999999	0.5500918	0.3288816	0.3388148	0.3291014	0.5280685999999999	0.5231828000000001	0.524456	0.525287	0.5233998	0.529872	0.7420498	0.7702628	0.7808606
network_k_50	40	0.4584258	0.4232532	0.4125572	0.4042024000000001	0.42449580000000003	0.40363879999999996	0.4238366	0.42874680000000004	0.4243634	0.4260184000000001	0.41931080000000004	0.42323960000000005	0.432977	0.4361254	0.4298534	0.4161614	0.30410060000000005	0.30319039999999997	0.30257239999999996	0.39724839999999995	0.4042874	0.39715519999999993	0.40598520000000005	0.39803920000000004	0.401004	0.6872928	0.738529	0.7536738000000001
network_k_50	50	0.3902938	0.3273876	0.34383779999999997	0.3323704	0.323623	0.33687839999999997	0.3464172	0.3401302	0.3555502	0.3485072	0.340227	0.3481868	0.3365372000000001	0.347202	0.3445444	0.34754199999999996	0.2783334	0.28574459999999996	0.2780226	0.3266708	0.320704	0.3201324	0.318729	0.32008159999999997	0.3146414	0.6149889999999999	0.6472216	0.712718
network_k_50	60	0.33815239999999996	0.27926059999999997	0.284353	0.2835135999999999	0.280658	0.27745459999999994	0.2916978	0.28779140000000003	0.2817946	0.2966206	0.28495860000000006	0.29879100000000003	0.2977178	0.29467800000000005	0.28113	0.2841758	0.269041	0.2757344	0.25703339999999997	0.2754706	0.2725376	0.2691576	0.2671818	0.2666152	0.2662864	0.5509888000000001	0.611146	0.6484854
network_k_50	70	0.28435219999999994	0.22707259999999999	0.24518279999999998	0.24661059999999999	0.24915199999999998	0.2437542	0.24911640000000004	0.25038140000000003	0.23836819999999997	0.2413928	0.2420076	0.2555716	0.2488486	0.2481506	0.24432799999999996	0.24178159999999999	0.2444204	0.2411826	0.24089799999999997	0.23692419999999997	0.24139499999999997	0.24066700000000002	0.2294572	0.231474	0.22994019999999998	0.49092119999999995	0.5650816000000001	0.5978847999999999
network_k_50	80	0.2530904	0.20395599999999997	0.208607	0.206364	0.20890320000000004	0.2051606	0.21981540000000002	0.2131156	0.2106906	0.2205896	0.20807820000000002	0.2213556	0.21630979999999997	0.21370519999999998	0.21467660000000005	0.21509	0.22713440000000001	0.2295064	0.2280492	0.2158884	0.20847979999999997	0.21313339999999997	0.2090034	0.2063668	0.20661080000000004	0.43654839999999995	0.5345004	0.5586526
network_k_50	90	0.2181282	0.1811414	0.195784	0.1778724	0.1865536	0.1846218	0.1929734	0.194423	0.1901182	0.193113	0.18600940000000002	0.19591280000000003	0.1925212	0.1969476	0.1909674	0.18743800000000002	0.20404079999999997	0.20980159999999998	0.21046620000000002	0.18767280000000003	0.197191	0.18665859999999998	0.1874762	0.1824674	0.1853214	0.4168692	0.4700352	0.4934312
network_k_50	100	0.1892842	0.159985	0.1693546	0.1662336	0.1643964	0.16693159999999999	0.170653	0.1753206	0.1695708	0.171273	0.16782	0.1711684	0.17242	0.17804019999999998	0.17127219999999999	0.1679076	0.19969140000000002	0.1930554	0.19427499999999998	0.1761152	0.1699356	0.1678234	0.16513039999999998	0.1667252	0.169148	0.4054124	0.41012740000000003	0.4572024

network_k_100	cluster_num	spectral_clustering	node2vec_64d	node2vec_64d_p1_q2	node2vec_64d_p1_q0.5	node2vec_64d_p2_q1	node2vec_64d_p0.5_q1	node2vec_128d	node2vec_128d_p1_q2	node2vec_128d_p1_q0.5	node2vec_128d_p2_q1	node2vec_128d_p0.5_q1	node2vec_256d	node2vec_256d_p1_q2	node2vec_256d_p1_q0.5	node2vec_256d_p2_q1	node2vec_256d_p0.5_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
network_k_100	10	0.743336	0.7364058	0.7428543999999999	0.7274528	0.716372	0.7229574000000001	0.7350762000000001	0.7412456000000001	0.7278724000000001	0.7175079999999999	0.7207706	0.7400030000000001	0.7336997999999999	0.7334102	0.7332647999999999	0.7326757999999999	0.36421859999999995	0.3548704	0.3575622	0.7470476	0.7457942	0.7471273999999999	0.7477029999999999	0.7458748	0.7456094	0.7459366	0.7524696000000001	0.754416
network_k_100	20	0.49991240000000003	0.4075782	0.4003734	0.38242339999999997	0.37404199999999993	0.3911604	0.4123502	0.41367719999999997	0.388495	0.39930639999999995	0.38592920000000003	0.4093934	0.41282220000000003	0.3889788	0.3939984	0.4293774	0.3297256	0.32947060000000006	0.3220992	0.3642254	0.3677336	0.3631612000000001	0.3600448	0.3648152	0.36273479999999997	0.6865392	0.5891906	0.6519267999999999
network_k_100	30	0.3222628	0.2652434	0.27518780000000004	0.2556022	0.2490002	0.2585222	0.25754	0.27619760000000004	0.25034059999999997	0.2558164	0.25804320000000003	0.274368	0.27304639999999997	0.25142600000000004	0.26780560000000003	0.273502	0.30055160000000003	0.3062148	0.2954966	0.24464300000000003	0.24876439999999994	0.242226	0.24292539999999999	0.24692759999999997	0.24614320000000003	0.5265726	0.461685	0.5550758
network_k_100	40	0.2465234	0.19044080000000002	0.19839440000000003	0.1924658	0.1868424	0.1941802	0.194147	0.201728	0.1864878	0.1934096	0.1932312	0.1935162	0.20123819999999998	0.19100759999999997	0.19157600000000002	0.20080039999999996	0.28959480000000004	0.2793158	0.2862308	0.18739180000000003	0.18820019999999998	0.18761719999999998	0.1883206	0.18600940000000002	0.18862299999999999	0.3924528	0.3455756	0.43088800000000005
network_k_100	50	0.1967408	0.1575728	0.1604068	0.15038580000000001	0.1474754	0.15036599999999997	0.15771079999999998	0.1642416	0.1482524	0.1571118	0.1505486	0.15892299999999998	0.156069	0.15168779999999998	0.1563828	0.1607084	0.2675112	0.2625778	0.2668736	0.15190900000000002	0.1516664	0.15734620000000002	0.15120039999999998	0.152514	0.150557	0.33102020000000004	0.30175359999999996	0.32366079999999997
network_k_100	60	0.1578724	0.13091060000000002	0.13095439999999997	0.12460019999999998	0.12043219999999999	0.12595360000000003	0.12763960000000002	0.13091880000000003	0.1240644	0.1282306	0.1233566	0.13410740000000002	0.1335302	0.12868580000000002	0.13362060000000003	0.1323896	0.243045	0.2440052	0.24392560000000002	0.12939620000000002	0.1267576	0.1331828	0.12871	0.12942	0.1321664	0.2747824	0.30806619999999996	0.29545699999999997
network_k_100	70	0.13371899999999998	0.1087678	0.1125032	0.10694759999999999	0.10457560000000002	0.10913599999999998	0.1128162	0.12160299999999999	0.1076132	0.11167539999999998	0.1056018	0.1151804	0.1132206	0.10901179999999999	0.116205	0.11577059999999999	0.2333152	0.2323214	0.22629580000000002	0.11243020000000001	0.11407599999999998	0.1141032	0.1122506	0.1132022	0.11074139999999999	0.23786040000000003	0.24006920000000004	0.262467
network_k_100	80	0.1062568	0.096455	0.0958362	0.091638	0.0910564	0.09523319999999999	0.09679120000000001	0.09762299999999999	0.09299400000000001	0.0949654	0.09477680000000001	0.1016254	0.10108199999999998	0.09846759999999999	0.1025304	0.09865540000000002	0.2088532	0.2133946	0.21229399999999998	0.096948	0.097467	0.0974674	0.0958108	0.097357	0.09830340000000001	0.1960752	0.2107296	0.22459860000000004
network_k_100	90	0.0917462	0.0839666	0.0862552	0.0826838	0.0817082	0.0835052	0.08633600000000001	0.0890528	0.084425	0.0852748	0.08254940000000001	0.0893086	0.09089119999999999	0.0844596	0.0864282	0.0895026	0.19705299999999998	0.20142480000000001	0.19099660000000002	0.08939820000000001	0.08845259999999999	0.0876956	0.08799340000000001	0.0882702	0.08659520000000001	0.184681	0.17699099999999998	0.1972672
network_k_100	100	0.074579	0.0768242	0.077713	0.0745784	0.0723272	0.07412579999999999	0.0778774	0.07815259999999999	0.0740664	0.0773498	0.0729194	0.0781442	0.08083860000000001	0.077737	0.076835	0.078762	0.1833706	0.1819866	0.1803518	0.0786662	0.0792412	0.080953	0.0770286	0.07971059999999999	0.07835320000000001	0.1633608	0.1842192	0.1826628

